Incidence;REC-ID;EXPERT-ID;VersionDateDDMMYY;XLS-Row-No;LOT-SampleCode;T_RECORDS_CollectorSampleCode;Genus;SpecificEpithet;Species;TAXON-ID;Authority;Males;Females;Unsexed;AbundanceQualifier;Abundance;ReproductiveStatus;ID_Doubtful;Remarks;SubFamily;Family;Order;Class;Phylum;Kingdom;Determined_By;Determined_Date;T_RECORDS_RecDate;LOT-Project;TMP_T_RECORDS-FlatFile_SamplePrefix;TMP_T_RECORDS-FlatFile_ProtocolNumber;TMP_T_RECORDS-FlatFile_SampleNumber;TMP_T_RECORDS-FlatFile_Old-SampleCode;METH-ID;Method;TMP_T_RECORDS-FlatFile_SampleDetails;TMP_T_RECORDS-FlatFile_MainSample;TMP_T_RECORDS-FlatFile_MainSampleCode;SubsampleLetter;SubSampleType;LOT-SampleParent;TreeZone;BranchColor;Horizontal Distance;AZ;HAGL;HD (Corrected);X;Y;Z Height above ground (m);Diameter(cm);SampleOrientation;Plot;TREE-PART;EPIPHYTE-TYPE;CollectedOutsideTheTree;GRP-ID;SubprojectName;DateStarted;DateEnded;DateRange;Replicate;SampleParticipant;CollectedBy;T_LOT-SUB-SAMPLES_CollectorSampleCode;Site;LatLongTree;ElevationTree;ElevationSample;SampleNotes;PERMIT-TYPE;UnitOfMeasurement-ES;Condicion;Exported;Deposited;T_LOT-SUB-SAMPLES_RecBy;T_LOT-SUB-SAMPLES_RecDate;T_LOT-SUB-SAMPLES_UpdBy;T_LOT-SUB-SAMPLES_UpdDate;LatitudeDec;LongitudeDec;Ellipsoidal height;SubSampleCode;SubProtocolNumber;SubProtocolName;BranchColor-ID;LOT-SamplesCodeColor;LOT-SamplesCodeColorOrientation;ParentSampleNumber;SampleParent;FlagUsedAsRef;Protocol
1;"Cárdenas G;20/11/2024#00085";114;11/20/24;85;LOT03-064128/T;;Oleandra;pilosa;Oleandra pilosa;409;;;;;;2;;;;;Oleandraceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;128;;44;Fern collection;Pteridophyta (Ferns);0;;T;Pteridophyta TUR;LOT03-21416;4;t;2,8;194,6;29;3 465;-3 353;-0,873;29;45;;;;9;0;14;Life On Trees-Amazon Andes 2024A;2/13/24;2/13/24;31.i-20.ii.2024;0;55;Cárdenas;9240;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: 2 ;4;34;10;-1;0;51;5/15/24 12:57;;;;;;;;;;;;16;;0;
1;"Cárdenas G;20/11/2024#00308";114;11/20/24;308;LOT03-06549/T;;Oleandra;pilosa;Oleandra pilosa;409;;;;;;1;;;;;Oleandraceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;49;;44;Fern collection;Pteridophyta (Ferns);0;;T;Pteridophyta TUR;LOT03-18564;5;t;3,3;261,4;34;3 965;-0,593;-3,92;34;12;;;;9;0;14;Life On Trees-Amazon Andes 2024A;2/9/24;2/9/24;31.i-20.ii.2024;0;55;Cárdenas;9185;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: 1 ;4;34;10;-1;0;51;5/15/24 12:57;;;;;;;;;;;;64;;0;
1;"Cárdenas G;20/11/2024#00187";114;11/20/24;187;LOT03-06487/R;;Oleandra;pilosa;Oleandra pilosa;409;;;;;;1;;;;;Oleandraceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;87;;44;Fern collection;Pteridophyta (Ferns);0;;R;Pteridophyta: Roots DNA;LOT03-21413;4;b;5,8;160;29;6 465;-6 075;2 211;29;90;;;;9;0;14;Life On Trees-Amazon Andes 2024A;2/13/24;2/13/24;31.i-20.ii.2024;0;55;Cárdenas;9206;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: 1 ;4;2;14;-1;0;51;5/15/24 12:57;;;;;;;;;;;;13;;0;
1;"Cárdenas G;20/11/2024#00028";114;11/20/24;28;LOT03-06406/H;;Oleandra;sp. GC1;Oleandra sp. GC1;410;;;;;Low;1;;;;;Oleandraceae;Polypodiales;;;Plantae;G.G. Cárdenas;11/20/24;1/18/26 14:05;LOT03;LOT03;6;6;;44;Fern collection;Pteridophyta (Ferns);0;;H;Pteridophyta FMB;LOT03-18407;4;b;2,3;183,5;28,5;2 965;-2 959;-0,181;28,5;35;;;;9;0;14;Life On Trees-Amazon Andes 2024A;1/31/24;1/31/24;31.i-20.ii.2024;0;55;Castro;9306;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance: Low ;4;35;10;0;-1;51;5/15/24 12:57;;;;;;;;;;;;7;;0;
1;"ValenzuelL;12/09/2024#00728";92;9/12/24;728;LOT01-3442/H2;;Oreopanax;capitatus;Oreopanax capitatus;411;(Jacq.) Decne. & Planch.;;;;;1;;;Planta seca;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Jacq.) Decne. & Planch.;;1/18/26 14:05;LOT01;LOT01;11;42;;45;Epiphyte collection;Epiphyte #42;0;;H2;Herbarium part 2 -Paris;LOT01-3442;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3442;0;
1;"ValenzuelL;12/09/2024#00727";92;9/12/24;727;LOT01-3442/H1;;Oreopanax;capitatus;Oreopanax capitatus;411;(Jacq.) Decne. & Planch.;;;;;1;;;Planta seca;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Jacq.) Decne. & Planch.;;1/18/26 14:05;LOT01;LOT01;11;42;;45;Epiphyte collection;Epiphyte #42;0;;H1;Herbarium part 1- USM;LOT01-3442;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3442;0;
1;"ValenzuelL;12/09/2024#00030";92;9/12/24;30;LOT01-3421/H1;;Oreopanax;capitatus;Oreopanax capitatus;411;(Jacq.) Decne. & Planch.;;;;;1;;;Planta seca;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Jacq.) Decne. & Planch.;;1/18/26 14:05;LOT01;LOT01;11;21;;45;Epiphyte collection;Epiphyte #21;0;;H1;Herbarium part 1- USM;LOT01-3421;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3421;0;
1;"ValenzuelL;12/09/2024#00770";92;9/12/24;770;LOT01-3466/H2;;Oreopanax;capitatus;Oreopanax capitatus;411;(Jacq.) Decne. & Planch.;;;;;1;;;Planta seca;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Jacq.) Decne. & Planch.;;1/18/26 14:05;LOT01;LOT01;11;66;;45;Epiphyte collection;Epiphyte #66;0;;H2;Herbarium part 2 -Paris;LOT01-3466;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3466;0;
1;"ValenzuelL;12/09/2024#00769";92;9/12/24;769;LOT01-3466/H1;;Oreopanax;capitatus;Oreopanax capitatus;411;(Jacq.) Decne. & Planch.;;;;;1;;;Planta seca;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;((Jacq.) Decne. & Planch.;;1/18/26 14:05;LOT01;LOT01;11;66;;45;Epiphyte collection;Epiphyte #66;0;;H1;Herbarium part 1- USM;LOT01-3466;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3466;0;
1;"CastroC;25/08/2025#00503";104;8/25/25;503;LOT03-21564/P;3444;Ornithidium;aureum;Ornithidium aureum;412;Poepp. & Endl.;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;64;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;P;Angiosperm epiphyte NMHN;LOT03-21564;5;r;12,9;79,7;22,4;13 565;2 425;13 346;22,4;12;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;3444;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;-1;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00501";104;8/25/25;501;LOT03-21564/C;3444;Ornithidium;aureum;Ornithidium aureum;412;Poepp. & Endl.;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;64;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-21564;5;r;12,9;79,7;22,4;13 565;2 425;13 346;22,4;12;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;3444;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00502";104;8/25/25;502;LOT03-21564/H;3444;Ornithidium;aureum;Ornithidium aureum;412;Poepp. & Endl.;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;64;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-21564;5;r;12,9;79,7;22,4;13 565;2 425;13 346;22,4;12;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;3444;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00539";104;8/25/25;539;LOT03-21585/O;;Ornithidium;aureum;Ornithidium aureum;412;Poepp. & Endl.;;;;;1;Observation;;"Observation; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;85;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-21585;5;t;4,4;272,8;30,3;5 065;0,247;-5 059;30,3;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00101";104;8/25/25;101;LOT03-45558/H;3308;Ornithidium;cf. quitense;Ornithidium cf. quitense;413;Rchb. f.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;58;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18554;5;f;7,8;275,6;31;8 465;0,826;-8 425;31;12;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3308;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;54;;0;
1;"CastroC;25/08/2025#00123";104;8/25/25;123;LOT03-45571/H;3321;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;71;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18544;5;b;12,1;185,4;27;12 765;-12 708;-1 201;27;11;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3321;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;44;;0;
1;"CastroC;25/08/2025#00185";104;8/25/25;185;LOT03-455308/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;308;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18516;5;g;;12,8;28;8 165;7 962;1 809;28;50;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00217";104;8/25/25;217;LOT03-455324/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;324;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18586;5;f;;252;30,5;8 365;-2 585;-7 956;30,5;15;;;;;0;14;;2/1/24;2/1/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: High; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00224";104;8/25/25;224;LOT03-455329/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;329;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18544;5;b;;185,4;27;12 765;-12 708;-1 201;27;11;;;;;0;14;;2/1/24;2/1/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: High; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00256";104;8/25/25;256;LOT03-455352/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;352;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18537;5;j;;99,5;28,5;13 465;-2 222;13,28;28,5;25;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: High; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00260";104;8/25/25;260;LOT03-455356/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;356;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18537;5;j;;99,5;28,5;13 465;-2 222;13,28;28,5;25;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00480";104;8/25/25;480;LOT03-21550/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;50;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-21550;5;f;5,6;45;35;6 265;4,43;4,43;35;30;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00261";104;8/25/25;261;LOT03-455357/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;357;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18530;5;j;;99;27;12 365;-1 934;12 213;27;20;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00326";104;8/25/25;326;LOT03-455384/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;384;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18521;5;b;;146;33;8 865;-7 349;4 957;33;25;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00361";104;8/25/25;361;LOT03-455410/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;410;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18508;5;b;;201,6;30;8 665;-8 057;-3,19;30;15;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00603";104;8/25/25;603;LOT03-215231/C;3476;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;231;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-215231;5;t;9;230,8;30,6;9 665;-6 109;-7,49;30,6;10;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/14/24;8/14/24;9-16.viii.2024;0;54;Castro;3476;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00099";104;8/25/25;99;LOT03-45556/C;3306;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;56;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18554;5;f;7,8;275,6;31;8 465;0,826;-8 425;31;12;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3306;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;54;;0;
1;"CastroC;25/08/2025#00098";104;8/25/25;98;LOT03-45556/H;3306;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;56;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18554;5;f;7,8;275,6;31;8 465;0,826;-8 425;31;12;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3306;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;54;;0;
1;"CastroC;25/08/2025#00602";104;8/25/25;602;LOT03-215231/H;3476;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;231;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-215231;5;t;9;230,8;30,6;9 665;-6 109;-7,49;30,6;10;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/14/24;8/14/24;9-16.viii.2024;0;54;Castro;3476;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00251";104;8/25/25;251;LOT03-455348/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;348;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18511;5;t;;196,9;27;7 865;-7 525;-2 286;27;25;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00124";104;8/25/25;124;LOT03-45571/C;3321;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;71;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18544;5;b;12,1;185,4;27;12 765;-12 708;-1 201;27;11;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3321;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;44;;0;
1;"CastroC;25/08/2025#00481";104;8/25/25;481;LOT03-21651/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;51;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-21651;6;t;3,7;244;34,8;4 365;-1 913;-3 923;34,8;5;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00199";104;8/25/25;199;LOT03-456315/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;;;;;;Epiphyte collection;;0;;O;Angiosperm epiphyte: Observation;LOT03-18611;6;b;;;;;;;;;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00009";104;8/25/25;9;LOT03-454300/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;;;;;;Epiphyte collection;;0;;O;Angiosperm epiphyte Observation;LOT03-21401;4;b;;;;;;;;;;;;;0;14;;1/31/24;1/31/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: High; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00530";104;8/25/25;530;LOT03-456440/O;;Ornithidium;pendens;Ornithidium pendens;414;(Pabst) Senghas;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;440;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36614;6;o;;144;30,3;16 665;-13 482;9 795;30,3;5;;;;;0;15;;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
